Destination,1990-1995_(mf),1995-2000_(mf),2000-2005_(mf),2005-2010_(mf),2010-2015_(mf),2015-2019_(mf),1990-1995_(m),1995-2000_(m),2000-2005_(m),2005-2010_(m),2010-2015_(m),2015-2019_(m),1990-1995_(f),1995-2000_(f),2000-2005_(f),2005-2010_(f),2010-2015_(f),2015-2019_(f)
Lithuania,-4.883824682054024,-4.8838287785224255,-1.2616812447608459,-4.4871391321227465,-3.3435585329773545,-3.7193459153146278,-4.928031500918889,-4.9282048961659175,-1.306238645678508,-6.049052628374728,-3.8185340392195726,-3.8535496355635606,-4.844508685114541,-4.8445268399028505,-1.222383687718632,-3.2066742466045857,-2.988356087600705,-3.621501521512063
Norway,3.8357150392369728,4.518515315624792,4.220345066765489,7.550846017006563,6.968181665068777,3.767319645250957,3.2657801430203985,4.229268980130042,3.949410474638922,8.397319803469204,7.43321025236631,3.706614238907413,4.428226686864923,4.806423000817649,4.482642571767589,6.707311676461821,6.473026325110341,3.8333607961081464
Sweden,3.423360275227679,1.3981420863040512,2.293884112560105,4.143277267028593,3.8183726553527038,4.479532146836937,3.261769683485436,1.2576041960061948,2.290866713501199,4.4619944819782695,4.143542242569306,4.930232269674416,3.5747607950778493,1.52791128783742,2.2966511382803017,3.846516667083065,3.505969639875502,4.031591441817079
United Kingdom,2.5915484516186016,2.5915428469263833,4.508313757189562,3.66969519646581,3.334949737993129,3.1788513074515587,2.3830406929520462,2.378810537740695,4.694081450290321,4.071495396960075,3.051090615469577,3.2478797105078603,2.783005972486059,2.7829917298996842,4.341346655275147,3.2982482214396014,3.5988483983126547,3.1153817689449608
Southern Europe,7.228389142763278,4.1887961233260365,8.928118379058745,6.002982704378831,-0.48805383765283245,1.0647127450434064,7.217803139796045,4.405766605719027,9.226047032487164,5.93533087370866,-1.165453714607077,1.0321211954829943,7.237973475427167,3.990405289738027,8.648857666521742,6.067105534717794,0.1314864363594929,1.0935338932585665
Albania,1.5560342338374407,1.4436622636157748,-3.389454304445189,-4.083113749831745,-0.28736839375511686,-1.4189852525158912,1.6952660436759588,1.5632864210551192,-1.7389140867493325,-4.082639142309051,-0.28754847782199217,-1.4188135331230094,1.4350951843232074,1.3384872926306994,-4.971684037517829,-4.083607012129074,-0.2871812285499543,-1.419163723748661
Andorra,2.5619533017828147,-0.953940378792528,3.5360361469230233,0.6859423080773824,-4.166535408512597,1.6247732890343103,2.3338394861143197,-1.3095458373873303,3.612001481639329,0.6109901589835016,-4.781107621461487,1.8021978498332973,2.826158069322764,-0.5547169114491869,3.4520116061849517,0.7688505876385137,-3.51057766950328,1.4399866770555982
Bosnia and Herzegovina,4.31259356913234,3.5456151612842177,-11.246879464252071,-3.9540822848064447,-0.11271130830893007,-1.911196842891563,4.4281736764539605,3.62276219607853,-11.376197462140272,-3.8865532740943487,-0.11272520628396204,-1.9534455056410076,4.207909485772256,3.475095292378306,-11.128964130459206,-4.015475030449975,-0.11269863244343635,-1.8727254724394713
Croatia,6.9823946260099286,-2.8247019296030644,-0.20694500398003055,-0.2091087237704097,-0.42863531336375443,-1.9937801525137269,6.996610039475666,-2.7753933127540504,-0.23262374578339393,-0.23543580565880806,-0.6045013503862862,-2.0797584109728384,6.9698782268554735,-2.868247214520372,-0.18424244074297713,-0.18588987692777073,-0.2749951649095753,-1.919522409064341
Gibraltar,-0.7677946918766686,-0.7959675337501354,2.6845911915367235,2.3684432714008503,1.2993277585374394,0.24059186449793246,-1.5229730073366208,-1.6434001698933103,3.1221547201285245,2.699933507365457,1.5618413726084766,0.24472919466973064,0.019125031340214264,0.01910676046918343,2.2721998969476553,2.0440379881403574,1.0347134879837778,0.2363653970684366
Greece,6.554318155368007,5.183698228013615,1.3737671380900152,2.0790912833079678,-1.2207028851200412,-0.6426202912142553,5.977509430872715,4.589711760408306,0.9721723665815332,1.7286446962893536,-2.3209492840297288,-0.4563526128563063,7.195270579321885,5.804793624925528,1.7730524683915407,2.4148073692963847,-0.2371972504288762,-0.8017641268865308
Holy See,0.31008373071930506,0.12779596197541976,0.32849759334800654,-0.10050272405346086,0.22542505399251947,-0.12484420451217566,0.1589412338506388,0,0.10526340088549382,-0.31746698312580246,0.05326234838967257,-0.2002680936519743,0.4539917503221351,0.24783464590326915,0.5346612439413744,0.09569396246672507,0.3782618661297355,-0.05861667398135336
Italy,4.34692587190655,3.5687498236063346,12.45431008371689,7.6168163921949334,0.06015588987489988,1.93984205920846,4.624985756361117,3.753761684400999,12.451615606568026,7.615825121774525,-0.1968521388326735,2.439050055696074,4.116697780391637,3.4122747366329795,12.456608206008909,7.617661703409423,0.2767318394749251,1.5163760076300798
Malta,3.253031461693038,3.864144514680291,2.641798013269877,5.912617060999087,9.335286477747752,11.96341990505001,3.5310581192203734,4.137989807473332,2.907579991586864,7.27352356972803,10.077227328639164,12.108627361210827,3.0081237584668434,3.616538955658819,2.3951911050932173,4.5432715602101705,8.503956155588147,11.793117238379613
Montenegro,..,..,..,..,-1.8099154763984833,-0.26351813166165405,..,..,..,..,-2.316980104126458,-0.17450213299977085,..,..,..,..,-1.4747758756938734,-0.3212951325639749
North Macedonia,2.7823843601270317,2.7825981130129094,0.3161135076540515,0.3161297983544327,0.15804652361723817,0.08495454997516662,2.7824525185697806,2.7825865556186065,0.31627949489229673,0.3157950534553666,0.1580657251593283,0.08518207878346803,2.782335636421676,2.782606374945235,0.31599484903843733,0.31636909433499866,0.15803279737466458,0.08479189936393013
Portugal,4.020905827153135,4.020940164653059,3.3738515659097565,-0.21796698026759512,2.509716154566935,0.6659925969428385,4.227846821568952,4.223780000321008,3.2465632790889773,-0.27999548587948875,1.3957132217896218,0.8246236015983309,3.8266287491108866,3.8266745695510545,3.4962094629600275,-0.1588911995769905,3.5129734858115906,0.5296983598108369
San Marino,2.004833932961964,2.0058332894677045,0.8375906309225571,2.9156827561694603,1.2510280937226974,1.4580846432288421,2.3144660538674566,2.286813829308213,1.1349929151808682,3.6362924529665315,0.7534650790643074,0.5945480962759097,1.6610571411049997,1.683914089315662,0.486024973643472,2.014091994749865,1.8813050116605872,2.4821349603640277
Serbia,43.435713549245634,2.315215805512314,-2.689122587946612,-0.6799205492080365,-0.46115320964569656,0.39536920710236156,42.44978357745214,2.296391032547927,-2.6609018735895344,-0.9806669871229847,-0.5321335043832879,0.42128535309475534,44.27297515199243,2.330476260064612,-2.712009676647962,-0.4389865051935586,-0.4052321924533699,0.3749972927139994
Slovenia,-0.41511181058419955,4.137731664299013,0.2510884768859583,3.1117986932024855,-1.3167093385144153,1.5803915162532163,0.16487919423317127,4.806171087139592,0.3402050817150579,3.8164264231946534,-0.9902473980399908,1.473976562757095,-1.0189377357662548,3.3951883733121595,0.14804301087193592,2.2606652981517406,-1.7343940990271176,1.7184228916269992
Spain,4.327276922265631,9.7062481965419,18.151342804417496,8.49264938567208,-1.2783852146336612,0.8879120074140163,4.910794575445251,10.365055678489528,18.755830081073217,8.278116382941612,-2.31702270586835,0.2565415585891897,3.783750672725552,9.054027723496452,17.51345541369325,8.723592346219164,-0.2289249638736835,1.4787944935756878
Western Europe,2.3722594692339163,2.145179426671569,1.3156823533285809,1.5211726398975933,1.6500800015575654,3.8525441661388826,1.880759655198539,1.7456886339281836,1.114239379374563,1.2782925681739188,1.6183096612490837,4.617297666455722,2.895684778789398,2.551687258008877,1.514574195296972,1.7557716188583836,1.6803559742648473,3.102508378108914
Austria,2.411591893817413,2.151842911263859,2.6241988695714236,2.319458943912985,3.132884505997055,4.404122084695642,2.784466935622285,2.4437982193098238,2.5594202209774854,2.2687363474077458,3.253055290146495,4.955324151111443,2.0827172628407506,1.8861028999832326,2.6838030136416604,2.3658720819315424,3.0225563380132527,3.8841186684385387
Belgium,0.11555027769751879,-0.3072384428537628,-0.31203194909922255,3.7173958114351264,3.411435392098509,2.6373642452840933,-0.08435853040290339,-0.4817699170992307,-0.4884433726483751,3.1510817312365726,3.594355802749772,2.956153816220385,0.32244579412304747,-0.13000042617282126,-0.1360111027798263,4.262156810629074,3.23876921028874,2.3299320904213285
France,0.6365889500565265,0.6169469751490807,1.4107591782447901,1.6307516029929674,1.4869335550296325,1.4215120690761263,0.30904471839138736,0.30433539730455283,1.3021892962375026,1.4807852946766695,1.369305469953104,1.3604498563908047,0.9700475311157574,0.9251663728413027,1.5155942474019908,1.7737375230058405,1.597634375942454,1.4785163841615334
Germany,4.581597183566869,3.7251921536907053,0.8912902074181611,0.853259108057117,0.8150910836852672,6.266890833066699,3.374551400611641,2.886525775635714,0.7517875565365981,0.7245449904381052,0.7658615520484429,7.797660439373455,5.990247097655823,4.603502393173855,1.0302786676547984,0.9797989891113638,0.8630644473699418,4.683178882433044
Liechtenstein,3.985553291220246,3.0230377353963527,3.9862689705146885,3.3482443757644504,1.263504956786377,1.693498335899121,3.4235687927137484,2.4272171400853506,3.347635468007051,2.8282097843728917,1.3141073129137182,1.6686046706131334,4.641465189980163,3.676842089679693,4.643843722249877,3.8535125854104653,1.2154654307803108,1.7171665777439937
Luxembourg,2.054484782554763,2.0546457782318672,1.4978343620152101,1.5974831414083173,8.447640177430646,3.970043145476254,2.107495709429255,2.1281971790383056,1.571834022054889,1.6557275277416152,8.75368499329848,4.1105972971375655,2.002873364868394,1.9825867817058644,1.4248038597943704,1.5396221874605838,8.137996805590127,3.8248026805492144
Monaco,0.677048642865789,0.6787590987673485,-0.4408633457243642,-0.1696363011181846,4.13307997429896,0.5029315796739886,0.9968087854439068,0.9858459649955832,-0.26179392078806896,0.005811982411222305,3.980986137627924,0.4951045899127863,0.39468383994451806,0.39940705089921374,-0.6076008295164304,-0.33583392189002803,4.277317827269886,0.5102972614530273
Netherlands,2.596573356659946,2.9015183397232485,2.1864357392315372,1.0805968309066862,1.712357440939593,3.3523583327310535,2.4111109112635276,2.7125824522060853,1.944459651478243,0.8772746156899766,1.5507304348412219,3.6724720863252207,2.781083062504807,3.0860225393057066,2.417786401519991,1.270823390425305,1.8609370705904258,3.056740874709312
Switzerland,1.206128615634853,1.206129474837243,2.784912712406756,2.784923858688231,3.0445497113418396,1.5604683834303361,1.8496418261132421,1.8092181133825953,1.8271416960064129,1.7231395588399965,3.2578479946089027,1.6771064448473296,0.5314961748387194,0.5314880833106338,3.8368780764969572,3.836922094169849,2.8420006469281103,1.4480369682007348
NORTHERN AMERICA,3.7718701628807887,3.8169413050993986,2.341381674124433,2.3310331261225987,1.7506079347828223,1.3191481405517564,3.8982173005616816,3.9505609676310955,2.411484948467105,2.023168373407578,1.578955602763104,1.1710939825850573,3.6502860253402414,3.6867030560687084,2.2723605906792255,2.630617315614174,1.9137546005314883,1.4578949152803027
Bermuda,1.2278647373252567,1.1556906743145932,0.676672599334899,0.6545255796603054,0.2546732648662137,0.2729994368457743,1.2490437174364575,1.1756023203230432,0.7703429679260808,0.7439423082083021,0.2891408650195607,0.2743036839638111,1.2081486078059718,1.1371175212130014,0.5888169916160961,0.5699107584042876,0.22185930049832825,0.27175560930337583
Canada,2.313751044107795,2.4978169747283148,1.9585161997000693,2.127329866105452,1.8828170826565505,1.7291611362037214,2.2097365376664455,2.419821001590663,1.8431275021795888,2.086945838746163,1.753784755765913,1.7291612411606205,2.4119348565460608,2.5707935765847587,2.065476223971694,2.164484397726376,2.000572116928535,1.7291610410091092
Greenland,-5.300577516379926,-1.5165402458670785,-0.13680983650101083,-1.4713677805447138,-0.9894345899350356,-0.46575735548390607,-5.6673015061275995,-1.0918315048802416,-0.6831114611934144,-1.59525081384368,-1.5491285932397594,-0.4633439485014438,-4.480672540588059,-2.4706388435419546,1.0786927846989456,-1.2101059438731485,0.1314131591741991,-0.4703927229702608
Saint Pierre and Miquelon,3.6646212235359035,1.9886779397637375,-4.798315908784657,-2.4058544216162154,-0.6191208289184896,0.10121471315000279,3.941857482285342,2.0602343667214162,-4.722485255738619,-2.3431018430132657,-0.5731051152075213,0.14492794210814786,3.3724542487158544,1.9119024136204261,-4.88030251598589,-2.474193086520456,-0.6695185839277892,0.05313498280783842
United States of America,4.036718241954401,4.0367190983145615,2.4028316285866347,2.363838883671791,1.7313207154002224,1.255965911096294,4.202219210405609,4.199559017206235,2.4991728448712043,2.015103096954116,1.5538724738531768,1.086541563649917,3.8769605707777863,3.8769635293235676,2.307091225914119,2.706104197543106,1.901014718097995,1.4155332319166964
