Year,Destination,0-4_(mf),5-9_(mf),10-14_(mf),15-19_(mf),20-24_(mf),25-29_(mf),30-34_(mf),35-39_(mf),40-44_(mf),45-49_(mf),50-54_(mf),55-59_(mf),60-64_(mf),65-69_(mf),70-74_(mf),75+_(mf),Total_(mf),0-4_(m),5-9_(m),10-14_(m),15-19_(m),20-24_(m),25-29_(m),30-34_(m),35-39_(m),40-44_(m),45-49_(m),50-54_(m),55-59_(m),60-64_(m),65-69_(m),70-74_(m),75+_(m),Total_(m),0-4_(f),5-9_(f),10-14_(f),15-19_(f),20-24_(f),25-29_(f),30-34_(f),35-39_(f),40-44_(f),45-49_(f),50-54_(f),55-59_(f),60-64_(f),65-69_(f),70-74_(f),75+_(f),Total_(f)
2010,Switzerland,19184,38586,51148,65198,117792,185078,221798,214193,218416,220479,182713,139372,109584,87961,83795,119885,2075182,9768,19627,26280,33466,58228,91010,108482,103467,105864,111165,93608,70536,53404,41813,36987,41676,1005381,9416,18959,24868,31732,59564,94068,113316,110726,112552,109314,89105,68836,56180,46148,46808,78209,1069801
2010,NORTHERN AMERICA,452366,1190187,1803357,2601342,3439317,4765717,5048456,5076891,5105767,4749884,4014985,3322835,2900400,2009871,1693458,2796028,50970861,228588,603280,937901,1387507,1844763,2504464,2583157,2563314,2542590,2323619,1912487,1535056,1298292,873231,697326,1108985,24944560,223778,586907,865456,1213835,1594554,2261253,2465299,2513577,2563177,2426265,2102498,1787779,1602108,1136640,996132,1687043,26026301
2010,Bermuda,394,481,453,412,489,1497,2298,2211,2160,2018,1793,1344,1106,836,537,855,18884,204,232,209,181,220,706,1148,1178,1138,1049,865,668,512,378,224,290,9202,190,249,244,231,269,791,1150,1033,1022,969,928,676,594,458,313,565,9682
2010,Canada,63337,141851,206936,260512,360971,449017,496946,573654,646936,664820,578170,522280,510326,398392,319386,567692,6761226,32115,71224,104608,135399,184118,212743,223386,264747,307443,321065,280807,252830,247273,194910,151549,252322,3236539,31222,70627,102328,125113,176853,236274,273560,308907,339493,343755,297363,269450,263053,203482,167837,315370,3524687
2010,Greenland,188,254,189,118,245,473,676,693,615,597,612,531,489,273,90,48,6091,95,121,103,53,133,276,406,477,445,427,443,394,394,234,80,38,4119,93,133,86,65,112,197,270,216,170,170,169,137,95,39,10,10,1972
2010,Saint Pierre and Miquelon,47,58,78,76,66,76,92,103,103,97,78,52,27,16,12,36,1017,25,30,40,40,36,40,47,52,56,56,43,28,15,9,6,8,531,22,28,38,36,30,36,45,51,47,41,35,24,12,7,6,28,486
2010,United States of America,388400,1047543,1595701,2340224,3077546,4314654,4548444,4500230,4455953,4082352,3434332,2798628,2388452,1610354,1373433,2227397,44183643,196149,531673,832941,1251834,1660256,2290699,2358170,2296860,2233508,2001022,1630329,1281136,1050098,677700,545467,856327,21694169,192251,515870,762760,1088390,1417290,2023955,2190274,2203370,2222445,2081330,1804003,1517492,1338354,932654,827966,1371070,22489474
2015,WORLD,7025584,7977618,8524794,10960748,17576212,24711455,27115191,25928300,23551824,20645633,18045318,15022094,12230636,9681415,7384270,12479024,248861296,3585296,4059594,4360401,5638840,9202064,13247921,14793282,14175361,12748466,10970055,9374053,7539301,5938020,4606999,3400268,5222841,128863389,3440288,3918024,4164393,5321908,8374148,11463534,12321909,11752939,10803358,9675578,8671265,7482793,6292616,5074416,3984002,7256183,119997907
2015,UN development groups,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2015,More developed regions,1540329,2482894,3382701,5223082,8560977,11903759,13824853,14282740,14140020,13298307,12097175,10371501,8669240,6912781,5266899,8685256,140643317,790840,1269725,1716880,2676611,4375628,5878894,6781064,7029057,6936303,6511070,5863200,4906563,4036306,3184103,2366631,3501138,67824389,749489,1213169,1665821,2546471,4185349,6024865,7043789,7253683,7203717,6787237,6233975,5464938,4632934,3728678,2900268,5184118,72818928
2015,Less developed regions,5485255,5494724,5142093,5737666,9015235,12807696,13290338,11645560,9411804,7347326,5948143,4650593,3561396,2768634,2117371,3793768,108217979,2794456,2789869,2643521,2962229,4826436,7369027,8012218,7146304,5812163,4458985,3510853,2632738,1901714,1422896,1033637,1721703,61039000,2690799,2704855,2498572,2775437,4188799,5438669,5278120,4499256,3599641,2888341,2437290,2017855,1659682,1345738,1083734,2072065,47178979
2015,Least developed countries,1058763,1159851,1078332,1124305,1390669,1509200,1369932,1161795,1001566,819610,625269,459209,335492,223964,146989,166403,13631349,520000,563351,547504,545818,660441,725220,684222,597985,519249,422329,321869,235490,175746,113360,72019,79858,6784461,538763,596500,530828,578487,730228,783980,685710,563810,482317,397281,303400,223719,159746,110604,74970,86545,6846888
2015,"Less developed regions, excluding least developed countries",4426492,4334873,4063761,4613361,7624566,11298496,11920406,10483765,8410238,6527716,5322874,4191384,3225904,2544670,1970382,3627365,94586630,2274456,2226518,2096017,2416411,4165995,6643807,7327996,6548319,5292914,4036656,3188984,2397248,1725968,1309536,961618,1641845,54254539,2152036,2108355,1967744,2196950,3458571,4654689,4592410,3935446,3117324,2491060,2133890,1794136,1499936,1235134,1008764,1985520,40332091
2015,World Bank income groups,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2015,High-income countries,2847957,3720935,4378031,6025889,10004404,15418891,18207341,17898592,16507219,14423970,12364402,10118592,8187200,6653998,4926980,8682181,160366582,1491438,1930549,2252148,3141102,5312756,8425649,10085623,9854535,8955645,7644358,6394725,5047574,3947001,3152146,2276197,3528032,83439478,1356519,1790386,2125883,2884787,4691648,6993242,8121718,8044057,7551574,6779612,5969677,5071018,4240199,3501852,2650783,5154149,76927104
2015,Middle-income countries,3264180,3215092,3174756,3930078,6357963,7941126,7627253,6939387,6132392,5478750,5095019,4465461,3725400,2812786,2320637,3642819,76123099,1643595,1623104,1615053,2011638,3316583,4179760,4078673,3774139,3328874,2952425,2683715,2272912,1829031,1350399,1060313,1624007,39344221,1620585,1591988,1559703,1918440,3041380,3761366,3548580,3165248,2803518,2526325,2411304,2192549,1896369,1462387,1260324,2018812,36778878
2015,Upper-middle-income countries,2355786,2328588,2227792,2674983,4537903,5716318,5356844,4646859,3910406,3384192,3026678,2657204,2214356,1569382,1253257,1792729,49653277,1201403,1192224,1139170,1393486,2425591,3081854,2925831,2564964,2145662,1837584,1596341,1343802,1080352,751325,570235,756661,26006485,1154383,1136364,1088622,1281497,2112312,2634464,2431013,2081895,1764744,1546608,1430337,1313402,1134004,818057,683022,1036068,23646792
2015,Lower-middle-income countries,908394,886504,946964,1255095,1820060,2224808,2270409,2292528,2221986,2094558,2068341,1808257,1511044,1243404,1067380,1850090,26469822,442192,430880,475883,618152,890992,1097906,1152842,1209175,1183212,1114841,1087374,929110,748679,599074,490078,867346,13337736,466202,455624,471081,636943,929068,1126902,1117567,1083353,1038774,979717,980967,879147,762365,644330,577302,982744,13132086
2015,Low-income countries,896830,1014037,937240,964451,1174791,1303054,1227591,1038859,865153,703237,553794,413933,300544,202337,128424,145450,11869725,441907,492185,476355,467084,555166,621057,605304,523202,442001,354367,279810,206763,152811,97859,59596,66725,5842192,454923,521852,460885,497367,619625,681997,622287,515657,423152,348870,273984,207170,147733,104478,68828,78725,6027533
2015,No income group available,16617,27554,34767,40330,39054,48384,53006,51462,47060,39676,32103,24108,17492,12294,8229,8574,501890,8356,13756,16845,19016,17559,21455,23682,23485,21946,18905,15803,12052,9177,6595,4162,4077,237498,8261,13798,17922,21314,21495,26929,29324,27977,25114,20771,16300,12056,8315,5699,4067,4497,264392
2015,Geographic regions,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2015,Africa,1628764,1684650,1572357,1743171,2272271,2666824,2543051,2235746,1857172,1495967,1171323,882843,645628,426838,312112,337157,23476251,793980,812214,792737,854086,1128401,1392012,1392066,1270367,1081230,874798,688963,508906,364932,231498,160880,158399,12505720,834784,872436,779620,889085,1143870,1274812,1150985,965379,775942,621169,482360,373937,280696,195340,151232,178758,10970531
2015,Asia,3500920,3296080,3039549,3500088,6151760,9419260,10052589,8795934,7011655,5386449,4364208,3401070,2594553,2055120,1579067,3083458,77231760,1820230,1716832,1585242,1861647,3404336,5622163,6264504,5552470,4439520,3330192,2603590,1932053,1371619,1045147,757839,1394924,44702308,1680690,1579248,1454307,1638441,2747424,3797097,3788085,3243464,2572135,2056257,1760618,1469017,1222934,1009973,821228,1688534,32529452
2015,Europe,888761,1439364,1845706,2710771,4565844,6659549,7667739,7788740,7522505,6991457,6396800,5498814,4480179,3457426,2753194,4340567,75008219,455339,735692,945633,1395555,2277377,3201099,3702339,3835691,3711175,3439817,3081172,2557004,2062435,1575955,1230073,1727769,35934501,433422,703672,900073,1315216,2288467,3458450,3965400,3953049,3811330,3551640,3315628,2941810,2417744,1881471,1523121,2612798,39073718
2015,Latin America and the Caribbean,424250,566174,574732,574740,827019,992242,931802,811152,715532,622464,534762,450398,386951,337509,263492,428460,9441679,216848,287996,288972,288149,417785,496308,466832,407780,359650,312609,266255,225861,194298,170554,131929,190021,4721847,207402,278178,285760,286591,409234,495934,464970,403372,355882,309855,268507,224537,192653,166955,131563,238439,4719832
2015,Northern America,490783,796030,1243888,2099103,3231085,4271841,5155857,5624545,5793562,5505433,4939630,4221613,3616784,2907652,2110595,3625042,55633443,251632,405545,618816,1066794,1699592,2193337,2591487,2775733,2837727,2695021,2418473,2037661,1694693,1332468,933452,1441270,26993701,239151,390485,625072,1032309,1531493,2078504,2564370,2848812,2955835,2810412,2521157,2183952,1922091,1575184,1177143,2183772,28639742
2015,Oceania,92106,195320,248562,332875,528233,701739,764153,672183,651398,643863,638595,567356,506541,496870,365810,664340,8069944,47267,101315,129001,172609,274573,343002,376054,333320,319164,317618,315600,277816,250043,251377,186095,310458,4005312,44839,94005,119561,160266,253660,358737,388099,338863,332234,326245,322995,289540,256498,245493,179715,353882,4064632
2015,Sustainable Development Goal (SDG) regions,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2015,SUB-SAHARAN AFRICA,1484099,1549970,1433187,1580520,2079492,2455758,2321522,2041817,1683498,1350654,1052282,788170,572259,376464,269578,297686,21337333,716944,741643,718989,765011,1017962,1267967,1256321,1145182,965771,778213,610878,448372,320040,203231,137414,137839,11232028,767155,808327,714198,815509,1061530,1187791,1065201,896635,717727,572441,441404,339798,252219,173233,132164,159847,10105305
2015,Eastern Africa,586321,689492,569532,535789,599620,637873,617761,559477,494188,408381,324323,245397,178721,111584,73330,84735,6716524,289514,333400,299850,271191,289619,316321,313568,285932,255393,211842,168896,127240,91783,55696,36016,40689,3386950,296807,356092,269682,264598,310001,321552,304193,273545,238795,196539,155427,118157,86938,55888,37314,44046,3329574
2015,Burundi,34502,21442,14447,15908,25346,29378,28278,26223,23800,20463,15925,11893,8271,5708,3797,4429,289810,14597,9094,6153,7218,12972,16467,15802,14108,12274,10168,7756,5636,3929,2713,1805,2098,142790,19905,12348,8294,8690,12374,12911,12476,12115,11526,10295,8169,6257,4342,2995,1992,2331,147020
2015,Comoros,437,642,810,924,1118,1269,1376,1361,1224,1026,792,588,421,284,113,170,12555,198,283,351,409,511,589,639,656,611,534,428,325,233,151,61,92,6071,239,359,459,515,607,680,737,705,613,492,364,263,188,133,52,78,6484
2015,Djibouti,5182,6634,8974,11310,13169,13391,12520,10526,8417,6402,4964,3978,3129,1669,834,1252,112351,3306,3908,4789,5329,5638,6008,5965,5813,5021,3888,3052,2421,1898,908,455,682,59081,1876,2726,4185,5981,7531,7383,6555,4713,3396,2514,1912,1557,1231,761,379,570,53270
2015,Eritrea,1063,986,1146,1449,1653,1742,1687,1481,1252,1016,829,674,471,246,98,148,15941,598,553,654,830,941,979,935,812,681,549,445,359,260,122,49,66,8833,465,433,492,619,712,763,752,669,571,467,384,315,211,124,49,82,7108
2015,Ethiopia,138014,180273,138216,95274,90787,92589,89660,80412,70221,58442,46536,35562,22809,11283,4794,6770,1161642,69203,82063,81835,50611,46585,47241,45522,40616,35328,29271,23233,17729,11417,5273,2324,3158,591409,68811,98210,56381,44663,44202,45348,44138,39796,34893,29171,23303,17833,11392,6010,2470,3612,570233
2015,Kenya,95293,113645,90484,89129,91712,96279,97358,96682,97396,74819,59637,45013,31031,17441,14537,16430,1126886,48734,59129,49289,47764,44338,46557,47086,47071,48038,37290,29818,22220,13788,7784,6571,7432,562909,46559,54516,41195,41365,47374,49722,50272,49611,49358,37529,29819,22793,17243,9657,7966,8998,563977
2015,Madagascar,1619,1681,1726,1690,1598,1692,2055,2330,2322,2194,2200,2376,2515,2407,2042,1628,32075,666,707,755,770,779,892,1125,1267,1229,1180,1267,1492,1700,1717,1506,1218,18270,953,974,971,920,819,800,930,1063,1093,1014,933,884,815,690,536,410,13805
2015,Malawi,10071,10696,12399,17095,22023,26652,25311,21621,18931,16473,12931,10181,8623,5783,4743,9270,232803,5013,5274,6087,8015,9845,12622,12563,11222,9248,7979,5963,4700,3824,2587,1983,3968,110893,5058,5422,6312,9080,12178,14030,12748,10399,9683,8494,6968,5481,4799,3196,2760,5302,121910
2015,Mauritius,432,523,765,1248,2062,2528,2417,4905,5430,4094,1784,924,566,371,230,306,28585,241,296,400,570,840,1024,1164,2664,3281,2633,1142,601,371,256,153,196,15832,191,227,365,678,1222,1504,1253,2241,2149,1461,642,323,195,115,77,110,12753
2015,Mayotte,3037,3646,4274,5328,6881,8429,9267,8920,7541,5512,3472,2290,1939,1573,896,987,73992,1573,1816,1965,2264,2833,3539,4026,4029,3543,2723,1813,1238,1053,850,465,505,34235,1464,1830,2309,3064,4048,4890,5241,4891,3998,2789,1659,1052,886,723,431,482,39757
2015,Mozambique,23899,26275,25816,27535,32760,36735,43713,30543,22881,18166,12679,9224,5987,3345,1490,746,321794,11404,12698,12127,12206,14397,16787,21478,15489,11899,9338,6621,4914,3265,1757,762,368,155510,12495,13577,13689,15329,18363,19948,22235,15054,10982,8828,6058,4310,2722,1588,728,378,166284
2015,Réunion,4276,10039,12956,13169,9440,10785,12401,12499,10996,9075,7920,5216,3203,2050,1321,1863,127209,2203,5150,6588,6622,4690,5291,6041,6110,5461,4622,4155,2822,1786,1174,760,1062,64537,2073,4889,6368,6547,4750,5494,6360,6389,5535,4453,3765,2394,1417,876,561,801,62672
2015,Rwanda,43557,48437,41216,45809,65573,66828,55301,43956,32693,24993,16897,12973,6844,4540,2782,2248,514647,22101,24341,20362,22310,30173,32042,27729,22552,17652,13516,9206,6937,3462,2066,1102,776,256327,21456,24096,20854,23499,35400,34786,27572,21404,15041,11477,7691,6036,3382,2474,1680,1472,258320
2015,Seychelles,289,371,306,360,1046,1707,2002,1985,1620,1190,795,452,266,160,122,120,12791,187,237,199,243,739,1239,1413,1396,1131,839,555,315,184,116,85,76,8954,102,134,107,117,307,468,589,589,489,351,240,137,82,44,37,44,3837
2015,Somalia,5034,4532,3443,3004,2920,3348,3694,3638,3270,2684,2104,1452,981,385,237,264,40990,2443,2179,1567,1359,1373,1657,1955,2077,1987,1680,1325,902,588,229,129,134,21584,2591,2353,1876,1645,1547,1691,1739,1561,1283,1004,779,550,393,156,108,130,19406
2015,South Sudan,67166,73398,74297,75659,80468,84155,80558,72430,61512,49495,39456,33020,23582,12724,7807,8395,844122,29811,32220,37241,40248,42738,44616,42625,38224,32336,25884,20497,17225,12428,6961,3886,4009,430949,37355,41178,37056,35411,37730,39539,37933,34206,29176,23611,18959,15795,11154,5763,3921,4386,413173
2015,Uganda,108407,145756,94002,73370,74904,68072,56046,48508,39976,35447,33221,19849,20332,12116,9574,11595,851175,54332,72710,47264,36473,32030,29592,25816,22953,19790,17999,18380,11409,11183,5993,4588,5333,415845,54075,73046,46738,36897,42874,38480,30230,25555,20186,17448,14841,8440,9149,6123,4986,6262,435330
2015,United Republic of Tanzania,26731,21958,19700,23333,31513,37574,37493,34881,32642,29919,24930,19244,14287,10751,8534,11077,384567,14742,12002,10670,11468,15488,19510,19468,15532,14534,13322,11100,8569,7891,5782,4589,5950,190617,11989,9956,9030,11865,16025,18064,18025,19349,18108,16597,13830,10675,6396,4969,3945,5127,193950
2015,Zambia,5292,5765,7614,10921,13322,14816,14355,12902,11066,9334,7497,6086,4951,3526,2513,2147,132107,2565,2767,3616,5166,6411,7361,7295,6605,5683,4818,3885,3212,2660,1940,1442,1225,66651,2727,2998,3998,5755,6911,7455,7060,6297,5383,4516,3612,2874,2291,1586,1071,922,65456
2015,Zimbabwe,12020,12793,16941,23274,31325,39904,42269,43674,40998,37637,29754,24402,18513,15222,6866,4890,400482,5597,5973,7938,11316,16298,22308,24921,26736,25666,23609,18255,14214,9863,7317,3301,2341,225653,6423,6820,9003,11958,15027,17596,17348,16938,15332,14028,11499,10188,8650,7905,3565,2549,174829
2015,Middle Africa,244178,258157,249025,266772,343695,410156,370635,322507,272122,223729,178357,134029,95121,58884,30179,36869,3494415,120940,124081,126807,125358,171055,215841,199737,178745,153428,121966,98076,73945,56167,33682,16540,19709,1836077,123238,134076,122218,141414,172640,194315,170898,143762,118694,101763,80281,60084,38954,25202,13639,17160,1658338
2015,Angola,46733,30902,23627,35861,62737,79146,76468,66545,56080,46239,35313,26183,18478,12346,8095,7425,632178,18311,11812,8855,13075,23311,34188,39466,37720,32399,26747,20433,15090,9913,6035,3958,3322,304635,28422,19090,14772,22786,39426,44958,37002,28825,23681,19492,14880,11093,8565,6311,4137,4103,327543
2015,Cameroon,52841,67377,52655,35819,34473,39869,42032,40234,36708,31469,25591,18817,13165,7463,4435,5398,508346,26753,29293,30648,17923,16332,18983,20066,19237,17570,15072,12300,9065,7866,4399,2623,3181,251311,26088,38084,22007,17896,18141,20886,21966,20997,19138,16397,13291,9752,5299,3064,1812,2217,257035
2015,Central African Republic,7219,6570,4774,5443,6524,7429,7637,7290,6746,5965,4826,3685,2710,1857,1341,1582,81598,3481,3283,2454,2799,3348,3905,4100,3963,3678,3280,2728,2105,1508,992,718,821,43163,3738,3287,2320,2644,3176,3524,3537,3327,3068,2685,2098,1580,1202,865,623,761,38435
2015,Chad,34645,34522,33362,36699,46658,56418,52259,42636,35193,29644,23861,14898,10271,7245,4166,4491,466968,15721,15564,13657,13629,22756,24664,23537,22318,19782,12424,10450,5851,6727,4525,2150,1885,215640,18924,18958,19705,23070,23902,31754,28722,20318,15411,17220,13411,9047,3544,2720,2016,2606,251328
2015,Congo,36574,31673,29219,27764,31645,37664,39871,39271,33108,25876,19455,15149,11637,5618,2247,3371,390142,19875,16638,14850,14060,16514,20466,22271,22194,18752,14698,11176,8822,6825,3311,1325,1987,213764,16699,15035,14369,13704,15131,17198,17600,17077,14356,11178,8279,6327,4812,2307,922,1384,176378
2015,Democratic Republic of the Congo,34094,58327,78846,91540,96427,92830,77377,64474,52654,44746,38684,32733,25637,18062,7224,10837,824492,17491,29793,39952,44189,44759,42982,36138,29595,24006,20840,18891,16903,14415,10552,4221,6331,401058,16603,28534,38894,47351,51668,49848,41239,34879,28648,23906,19793,15830,11222,7510,3003,4506,423434
2015,Equatorial Guinea,1085,771,788,1889,28285,58085,37505,27656,21165,14079,9595,5584,1949,684,306,185,209611,304,219,231,563,21083,45848,29866,20976,16700,11359,7732,4672,1467,395,100,12,161527,781,552,557,1326,7202,12237,7639,6680,4465,2720,1863,912,482,289,206,173,48084
2015,Gabon,30878,27901,25630,31646,36842,38581,37336,34247,30307,25514,20821,16826,11162,5498,2199,3298,378686,18948,17432,16097,19065,22899,24736,24212,22655,20452,17443,14262,11359,7388,3417,1367,2050,243782,11930,10469,9533,12581,13943,13845,13124,11592,9855,8071,6559,5467,3774,2081,832,1248,134904
2015,Sao Tome and Principe,109,114,124,111,104,134,150,154,161,197,211,154,112,111,166,282,2394,56,47,63,55,53,69,81,87,89,103,104,78,58,56,78,120,1197,53,67,61,56,51,65,69,67,72,94,107,76,54,55,88,162,1197
2015,Southern Africa,183543,173433,177644,223000,405908,570779,546498,475671,335321,243468,181539,147075,113887,87016,90051,105672,4060505,85408,82314,88097,116156,223296,330960,329860,293280,206181,146821,105709,77809,53835,39388,38785,37894,2255793,98135,91119,89547,106844,182612,239819,216638,182391,129140,96647,75830,69266,60052,47628,51266,67778,1804712
2015,Botswana,3691,4179,4004,5695,9153,13833,15312,13169,10434,8024,5445,3847,2607,1654,1125,1096,103268,1966,2150,2067,2874,4806,7620,8794,8052,6510,4948,3236,2248,1461,920,569,548,58769,1725,2029,1937,2821,4347,6213,6518,5117,3924,3076,2209,1599,1146,734,556,548,44499
2015,Eswatini,1989,1925,1769,1686,2043,2887,3434,3284,2899,2522,2155,1768,1370,1067,825,729,32352,985,947,855,804,986,1455,1826,1810,1618,1395,1168,932,691,506,358,291,16627,1004,978,914,882,1057,1432,1608,1474,1281,1127,987,836,679,561,467,438,15725
2015,Lesotho,408,204,159,281,605,752,942,814,680,588,436,313,190,93,48,59,6572,217,109,85,147,316,404,521,466,387,329,231,155,101,47,22,21,3558,191,95,74,134,289,348,421,348,293,259,205,158,89,46,26,38,3014
2015,Namibia,2408,2740,3491,5944,9569,15089,13222,9153,7269,6566,5986,5299,4254,3759,2705,4164,101618,1250,1333,1758,3256,5368,8380,7385,5343,4066,3461,3075,2790,2186,1962,1378,1748,54739,1158,1407,1733,2688,4201,6709,5837,3810,3203,3105,2911,2509,2068,1797,1327,2416,46879
2015,South Africa,175047,164385,168221,209394,384538,538218,513588,449251,314039,225768,167517,135848,105466,80443,85348,99624,3816695,80990,77775,83332,109075,211820,313101,311334,277609,193600,136688,97999,71684,49396,35953,36458,35286,2122100,94057,86610,84889,100319,172718,225117,202254,171642,120439,89080,69518,64164,56070,44490,48890,64338,1694595
2015,Western Africa,470057,428888,436986,554959,730269,836950,786628,684162,581867,475076,368063,261669,184530,118980,76018,70410,7065889,221082,201848,204235,252306,333992,404845,413156,387225,350769,297584,238197,169378,118255,74465,46073,39547,3753208,248975,227040,232751,302653,396277,432105,373472,296937,231098,177492,129866,92291,66275,44515,29945,30863,3312681
2015,Benin,23138,32988,32741,34648,46423,49600,44371,32341,24004,14620,12088,5863,5478,2406,2395,3180,366284,11705,16259,15997,15706,18293,19659,20630,16402,13072,7932,6536,3264,2834,1208,1158,1401,172056,11433,16729,16744,18942,28130,29941,23741,15939,10932,6688,5552,2599,2644,1198,1237,1779,194228
2015,Burkina Faso,29001,40094,48345,79402,101390,118312,88155,64242,44060,29660,21631,15207,10248,6386,3911,4632,704676,14833,20843,25182,37831,46520,54385,42813,30947,20815,13512,9859,6749,4528,2943,1678,1890,335328,14168,19251,23163,41571,54870,63927,45342,33295,23245,16148,11772,8458,5720,3443,2233,2742,369348
2015,Cabo Verde,214,263,358,690,1316,1586,1679,1862,1899,1933,1357,957,381,176,109,144,14924,105,130,179,351,689,854,877,922,917,975,721,500,178,61,38,50,7547,109,133,179,339,627,732,802,940,982,958,636,457,203,115,71,94,7377
2015,Côte d'Ivoire,91680,64238,66427,121056,209230,265858,281786,290632,278211,241880,191364,134612,98065,63425,40610,28910,2467984,33614,21937,21099,41137,82733,124135,147940,168938,175025,162143,134498,96393,68271,43477,27022,18272,1366634,58066,42301,45328,79919,126497,141723,133846,121694,103186,79737,56866,38219,29794,19948,13588,10638,1101350
2015,Gambia,17769,13833,12914,13689,18357,20738,22057,19292,15506,12195,8509,6455,4575,3480,1539,1632,192540,8102,6052,5437,5913,8723,10811,11919,10562,8994,7738,5711,4337,3074,2164,957,1007,101501,9667,7781,7477,7776,9634,9927,10138,8730,6512,4457,2798,2118,1501,1316,582,625,91039
2015,Ghana,26625,21337,25436,32520,46601,58551,54238,39233,29902,24024,16794,12565,8321,6681,4553,7363,414744,12551,10227,12155,15972,23249,30767,30541,23491,17605,13653,9451,6867,4720,3284,2487,4006,221026,14074,11110,13281,16548,23352,27784,23697,15742,12297,10371,7343,5698,3601,3397,2066,3357,193718
2015,Guinea,9329,12124,14573,16199,15891,15257,12094,8016,5066,4122,3764,3336,3171,1590,809,1045,126386,5724,7412,8806,9326,8741,8423,6885,4779,3150,2574,2311,2001,1885,945,479,619,74060,3605,4712,5767,6873,7150,6834,5209,3237,1916,1548,1453,1335,1286,645,330,426,52326
2015,Guinea-Bissau,3327,2511,1810,1625,1861,2385,2207,1676,1273,1050,820,628,396,278,225,261,22333,1664,1269,908,778,790,1058,1057,850,656,538,414,309,195,130,101,109,10826,1663,1242,902,847,1071,1327,1150,826,617,512,406,319,201,148,124,152,11507
2015,Liberia,7307,7682,9146,12545,12329,13746,13759,10022,8724,6619,4431,2941,1788,1258,728,754,113779,2946,3050,3544,5744,7037,8679,8965,6681,5995,4552,3041,1918,1129,798,408,392,64879,4361,4632,5602,6801,5292,5067,4794,3341,2729,2067,1390,1023,659,460,320,362,48900
2015,Mali,17191,22922,31285,40464,56794,58858,52366,38385,29587,22950,16384,11895,8135,5699,3591,3998,420504,8757,11913,16042,20525,27646,28988,26326,19781,15749,12425,8882,6122,3885,2621,1662,1894,213218,8434,11009,15243,19939,29148,29870,26040,18604,13838,10525,7502,5773,4250,3078,1929,2104,207286
2015,Mauritania,26874,20376,15351,14829,17308,16686,13916,10914,8306,6016,4343,3629,2368,1884,1523,2229,166552,14169,10854,8273,8284,10064,9926,8315,6432,4971,3658,2674,2146,1333,1008,802,1161,94070,12705,9522,7078,6545,7244,6760,5601,4482,3335,2358,1669,1483,1035,876,721,1068,72482
2015,Niger,26480,24993,22213,22194,26328,26995,24363,19501,15863,13311,9716,7492,5101,3552,2264,2632,252998,12432,11664,9471,8645,13229,12239,11353,10476,9118,5802,4413,3074,3393,2257,1200,1149,119915,14048,13329,12742,13549,13099,14756,13010,9025,6745,7509,5303,4418,1708,1295,1064,1483,133083
2015,Nigeria,143815,109209,90915,93953,103526,119298,117603,101461,84432,69860,57539,42396,28164,16858,10528,9558,1199115,71127,51931,43658,45755,49534,59344,64602,61427,54995,47122,38958,28156,18392,10813,6453,5620,657887,72688,57278,47257,48198,53992,59954,53001,40034,29437,22738,18581,14240,9772,6045,4075,3938,541228
2015,Saint Helena,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,377,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,251,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,126
2015,Senegal,14177,18390,23315,30554,37496,36004,30152,22441,17574,13382,10107,6944,3414,1466,565,515,266496,7181,9281,11784,14879,18164,18494,16391,12786,10420,8066,6173,4279,2069,855,312,268,141402,6996,9109,11531,15675,19332,17510,13761,9655,7154,5316,3934,2665,1345,611,253,247,125094
2015,Sierra Leone,2694,4803,5855,9251,8030,7156,4727,4171,2765,2235,1649,1119,1141,1051,934,1232,58813,1738,3115,4017,6391,5490,4304,2393,1645,938,541,315,216,366,466,485,648,33068,956,1688,1838,2860,2540,2852,2334,2526,1827,1694,1334,903,775,585,449,584,25745
2015,Togo,30436,33125,36302,31340,27389,25920,23155,19973,14695,11219,7567,5630,3784,2790,1734,2325,277384,14434,15911,17683,15069,13090,12779,12149,11106,8349,6353,4240,3047,2003,1435,831,1061,139540,16002,17214,18619,16271,14299,13141,11006,8867,6346,4866,3327,2583,1781,1355,903,1264,137844
